product_id,sku,product_name,category_id,brand,unit_cost,list_price,supplier_id,weight_kg,launch_date,active_flag
15243,SKU-0015243,StyleHub Product 15243,86,FreshDay,87.08,219.95,1343,0.52,2025-02-25,Y
15244,SKU-0015244,Orion Product 15244,141,Astra,198.08,407.22,1866,1.18,2023-10-28,Y
15245,SKU-0015245,HomePro Product 15245,21,FreshDay,358.44,568.29,2657,0.65,2024-04-07,Y
15246,SKU-0015246,HomePro Product 15246,1,Vistara,411.49,488.01,1085,1.07,2025-09-25,Y
15247,SKU-0015247,FreshDay Product 15247,123,FitMax,137.86,239.46,2184,0.8,2024-10-12,Y
15248,SKU-0015248,Astra Product 15248,147,HomePro,400.0,690.19,2040,0.66,2024-06-12,Y
15249,SKU-0015249,FitMax Product 15249,125,Astra,155.03,341.1,1243,1.67,2023-04-08,Y
15250,SKU-0015250,Orion Product 15250,188,BookNest,86.4,140.64,2981,1.37,2023-05-13,Y
15251,SKU-0015251,FreshDay Product 15251,33,Nexora,229.52,382.99,1779,1.28,2025-12-07,Y
15252,SKU-0015252,PrimeOne Product 15252,4,FitMax,71.83,128.22,2821,0.64,2024-07-15,Y
15253,SKU-0015253,PrimeOne Product 15253,234,Astra,145.49,274.61,2241,1.45,2025-11-18,Y
15254,SKU-0015254,Vistara Product 15254,3,Orion,106.61,258.67,2932,0.89,2022-02-19,Y
15255,SKU-0015255,Apex Product 15255,91,Vertex,40.65,60.67,1005,0.65,2024-04-25,Y
15256,SKU-0015256,Vistara Product 15256,52,Nova,220.66,479.72,1962,2.03,2025-07-01,Y
15257,SKU-0015257,Apex Product 15257,233,PrimeOne,186.72,482.55,1380,1.75,2023-06-05,Y
15258,SKU-0015258,Apex Product 15258,227,Nexora,461.95,1067.34,1778,0.08,2022-12-10,Y
15259,SKU-0015259,Apex Product 15259,28,Nexora,30.52,54.35,2258,0.16,2025-06-06,Y
15260,SKU-0015260,Zenith Product 15260,70,BookNest,86.32,114.4,2407,3.18,2026-06-16,Y
15261,SKU-0015261,StyleHub Product 15261,198,PrimeOne,452.69,810.55,1123,0.33,2022-07-30,Y
15262,SKU-0015262,Nexora Product 15262,183,StyleHub,264.18,488.38,2083,0.32,2023-06-25,Y
15263,SKU-0015263,BookNest Product 15263,57,Astra,314.8,481.95,1500,0.81,2022-02-20,Y
15264,SKU-0015264,PrimeOne Product 15264,108,UrbanCart,605.81,964.04,1009,1.12,2022-11-05,Y
15265,SKU-0015265,StyleHub Product 15265,215,BookNest,82.43,150.17,1970,0.61,2025-04-06,Y
15266,SKU-0015266,Apex Product 15266,225,StyleHub,75.36,125.71,2551,0.08,2023-03-24,Y
15267,SKU-0015267,Nexora Product 15267,144,Nexora,354.37,607.26,1595,1.02,2025-08-31,Y
15268,SKU-0015268,Zenith Product 15268,24,BookNest,290.15,429.6,2449,3.83,2024-09-22,Y
15269,SKU-0015269,UrbanCart Product 15269,197,Nexora,146.54,229.35,2707,0.3,2025-01-24,N
15270,SKU-0015270,FitMax Product 15270,169,,142.83,185.76,2170,3.38,2023-01-12,Y
15271,SKU-0015271,Zenith Product 15271,234,BookNest,68.45,139.62,1456,0.72,2024-02-28,Y
15272,SKU-0015272,Orion Product 15272,77,HomePro,679.0,997.91,1611,3.77,2025-06-05,Y
15273,SKU-0015273,Nexora Product 15273,175,Vistara,1016.18,1238.91,2806,1.49,2024-03-06,Y
15274,SKU-0015274,StyleHub Product 15274,76,Orion,448.27,829.07,1726,0.58,2024-02-03,N
15275,SKU-0015275,Nova Product 15275,69,StyleHub,295.19,734.5,1596,1.5,2022-02-07,Y
15276,SKU-0015276,Vistara Product 15276,101,PrimeOne,278.91,677.21,2574,2.58,2025-04-20,Y
15277,SKU-0015277,Nova Product 15277,159,Astra,220.94,525.88,2028,0.28,2023-10-08,Y
15278,SKU-0015278,Nexora Product 15278,92,Zenith,33.57,51.54,2522,0.99,2022-12-31,Y
15279,SKU-0015279,Astra Product 15279,92,Zenith,106.89,177.33,2621,2.07,2023-09-15,Y
15280,SKU-0015280,PrimeOne Product 15280,30,UrbanCart,343.03,763.91,2528,0.69,2023-05-14,Y
15281,SKU-0015281,FitMax Product 15281,18,Nexora,76.53,103.94,1286,0.32,2026-04-20,Y
15282,SKU-0015282,Orion Product 15282,44,Nexora,188.65,402.08,1206,4.66,2024-05-29,N
15283,SKU-0015283,Orion Product 15283,155,Vistara,464.64,648.09,2947,0.21,2024-08-31,Y
15284,SKU-0015284,Zenith Product 15284,99,Nexora,471.39,577.4,1549,0.7,2025-06-04,Y
15285,SKU-0015285,FreshDay Product 15285,154,Zenith,381.25,501.53,2279,0.85,2024-08-21,Y
15286,SKU-0015286,Zenith Product 15286,121,FitMax,211.73,448.98,1691,4.83,2022-12-04,Y
15287,SKU-0015287,FreshDay Product 15287,231,PrimeOne,336.3,650.82,1910,0.15,2023-11-19,Y
15288,SKU-0015288,HomePro Product 15288,241,FreshDay,131.99,224.11,2042,0.89,2023-10-24,Y
15289,SKU-0015289,BookNest Product 15289,115,UrbanCart,759.59,1668.04,2186,0.54,2025-09-03,Y
15290,SKU-0015290,FreshDay Product 15290,60,Vistara,39.19,92.81,1713,0.54,2022-02-11,Y
15291,SKU-0015291,UrbanCart Product 15291,146,Orion,174.36,203.55,2806,3.16,2022-08-23,Y
15292,SKU-0015292,Astra Product 15292,225,HomePro,107.34,266.39,1881,0.42,2022-05-23,Y
15293,SKU-0015293,HomePro Product 15293,217,Zenith,303.13,710.69,1599,0.33,2023-06-16,Y
15294,SKU-0015294,Nexora Product 15294,56,Apex,120.84,229.68,2198,0.35,2024-04-12,Y
15295,SKU-0015295,Nexora Product 15295,31,Nova,1445.65,2113.44,1951,1.03,2022-07-04,Y
15296,SKU-0015296,PrimeOne Product 15296,101,Vistara,373.96,945.2,1242,0.89,2023-02-06,Y
15297,SKU-0015297,Apex Product 15297,59,Vistara,66.77,140.87,1659,0.73,2025-09-09,Y
15298,SKU-0015298,Orion Product 15298,124,StyleHub,14.89,25.0,1996,0.59,2022-01-28,Y
15299,SKU-0015299,Nova Product 15299,130,StyleHub,58.9,105.13,1970,2.82,2023-12-12,Y
15300,SKU-0015300,Astra Product 15300,97,Zenith,271.87,584.61,2800,0.19,2022-09-27,Y
15301,SKU-0015301,FitMax Product 15301,167,UrbanCart,129.42,291.67,2540,2.38,2025-06-30,Y
15302,SKU-0015302,Vertex Product 15302,189,Nova,97.87,228.44,1650,,2025-06-27,Y
15303,SKU-0015303,Zenith Product 15303,235,BookNest,85.54,208.98,1885,2.14,2025-10-25,Y
15304,SKU-0015304,UrbanCart Product 15304,107,PrimeOne,346.14,806.95,1102,1.73,2022-10-21,Y
15305,SKU-0015305,FitMax Product 15305,191,PrimeOne,121.75,220.28,2882,1.5,2024-04-05,Y
15306,SKU-0015306,Vistara Product 15306,224,Nexora,110.87,253.38,1769,0.84,2025-10-14,Y
15307,SKU-0015307,FitMax Product 15307,18,Apex,401.44,698.42,2715,0.64,2022-07-17,Y
15308,SKU-0015308,PrimeOne Product 15308,145,FitMax,669.02,1002.31,2269,1.05,2025-04-27,N
15309,SKU-0015309,Vertex Product 15309,226,Vertex,60.19,93.3,1147,2.23,2022-06-03,Y
15310,SKU-0015310,HomePro Product 15310,167,Zenith,473.58,1149.54,2556,0.7,2026-07-09,Y
15311,SKU-0015311,Vertex Product 15311,71,StyleHub,148.5,305.2,1818,0.6,2023-12-09,Y
15312,SKU-0015312,UrbanCart Product 15312,106,UrbanCart,374.79,600.43,2009,0.87,2022-08-08,Y
15313,SKU-0015313,Nexora Product 15313,54,BookNest,295.9,518.09,1669,0.74,2023-04-06,Y
15314,SKU-0015314,Vistara Product 15314,245,Nova,167.01,251.32,2199,0.79,2023-09-02,Y
15315,SKU-0015315,UrbanCart Product 15315,227,StyleHub,173.49,337.78,1768,3.4,2025-04-12,Y
15316,SKU-0015316,StyleHub Product 15316,94,HomePro,299.3,369.81,1418,0.49,2022-07-29,Y
15317,SKU-0015317,HomePro Product 15317,76,UrbanCart,61.14,153.22,2945,2.48,2025-03-21,Y
15318,SKU-0015318,FitMax Product 15318,35,Vertex,58.64,98.21,1776,1.89,2025-10-05,Y
15319,SKU-0015319,FreshDay Product 15319,11,PrimeOne,1067.23,1991.23,2136,0.29,2026-07-08,Y
15320,SKU-0015320,FitMax Product 15320,61,UrbanCart,469.15,1143.26,2191,0.51,2022-05-18,Y
15321,SKU-0015321,StyleHub Product 15321,44,FreshDay,400.7,912.25,1532,0.87,2024-07-27,Y
15322,SKU-0015322,Nova Product 15322,121,HomePro,142.52,272.3,2103,0.86,2024-04-02,Y
15323,SKU-0015323,Nexora Product 15323,68,PrimeOne,37.53,81.11,1907,0.59,2024-01-03,Y
15324,SKU-0015324,Zenith Product 15324,25,HomePro,101.78,128.43,1227,2.04,2023-07-31,Y
15325,SKU-0015325,Vistara Product 15325,176,BookNest,237.24,512.28,2060,1.06,2024-02-29,Y
15326,SKU-0015326,Astra Product 15326,160,PrimeOne,462.08,706.71,2626,0.96,2022-07-06,Y
15327,SKU-0015327,StyleHub Product 15327,84,Apex,241.17,548.76,2350,2.55,2024-05-07,Y
15328,SKU-0015328,Apex Product 15328,114,PrimeOne,247.31,457.71,1989,0.51,2025-10-31,Y
15329,SKU-0015329,Vistara Product 15329,223,HomePro,140.57,195.17,2175,0.57,2023-01-27,Y
15330,SKU-0015330,FitMax Product 15330,132,StyleHub,294.35,620.9,1177,0.66,2022-09-04,Y
15331,SKU-0015331,StyleHub Product 15331,246,Astra,72.37,108.23,2205,0.3,2026-06-08,Y
15332,SKU-0015332,Nexora Product 15332,166,PrimeOne,183.43,475.57,1467,0.89,2026-04-07,Y
15333,SKU-0015333,Vertex Product 15333,245,StyleHub,133.43,300.84,1621,1.49,2026-01-04,Y
15334,SKU-0015334,HomePro Product 15334,191,Nova,602.36,1101.8,2895,0.33,2025-12-30,Y
15335,SKU-0015335,FitMax Product 15335,175,Nova,12.55,25.0,2132,0.39,2025-08-20,N
15336,SKU-0015336,PrimeOne Product 15336,1,Nova,143.09,351.7,1155,0.94,2025-02-17,Y
15337,SKU-0015337,Vertex Product 15337,131,FitMax,205.27,387.89,1259,1.19,2022-03-29,Y
15338,SKU-0015338,Vistara Product 15338,229,Vistara,30.93,59.68,1395,0.74,2023-02-10,Y
15339,SKU-0015339,StyleHub Product 15339,86,Zenith,319.4,609.52,2602,0.66,2023-03-09,Y
15340,SKU-0015340,Orion Product 15340,62,StyleHub,145.7,255.79,1932,2.66,2026-02-08,Y
15341,SKU-0015341,Nova Product 15341,64,Zenith,69.51,136.64,1259,0.57,2023-10-04,Y
15342,SKU-0015342,FreshDay Product 15342,145,Zenith,410.2,904.86,1270,3.04,2024-08-11,Y
15343,SKU-0015343,Zenith Product 15343,126,Astra,83.98,156.49,1411,0.58,2024-04-15,Y
15344,SKU-0015344,UrbanCart Product 15344,206,Nova,339.58,669.39,2060,1.37,2026-04-22,N
15345,SKU-0015345,FitMax Product 15345,105,Nexora,194.02,334.39,1392,0.57,2022-05-29,Y
15346,SKU-0015346,StyleHub Product 15346,62,Zenith,113.41,215.12,2805,0.64,2026-03-12,Y
15347,SKU-0015347,PrimeOne Product 15347,35,FreshDay,66.13,86.13,2658,0.54,2022-10-09,Y
15348,SKU-0015348,FitMax Product 15348,250,Vertex,86.3,157.29,2247,1.62,2026-08-06,Y
15349,SKU-0015349,StyleHub Product 15349,13,Vertex,362.06,705.4,1194,3.33,2023-04-28,Y
15350,SKU-0015350,BookNest Product 15350,163,StyleHub,463.0,1202.31,1366,0.98,2023-07-13,Y
15351,SKU-0015351,FreshDay Product 15351,43,BookNest,306.56,703.24,1893,0.39,2025-07-18,N
15352,SKU-0015352,PrimeOne Product 15352,130,BookNest,159.77,275.01,1593,1.5,2023-08-21,Y
15353,SKU-0015353,StyleHub Product 15353,184,UrbanCart,306.0,716.44,1561,2.95,2025-11-09,Y
15354,SKU-0015354,StyleHub Product 15354,111,FreshDay,218.05,507.23,2101,1.82,2025-12-30,Y
15355,SKU-0015355,Nova Product 15355,205,Vistara,95.42,161.17,1536,0.3,2023-04-19,Y
15356,SKU-0015356,BookNest Product 15356,128,Nexora,71.92,184.91,2830,0.56,2026-03-13,Y
15357,SKU-0015357,FitMax Product 15357,51,PrimeOne,123.69,223.88,2561,0.47,2025-11-18,Y
15358,SKU-0015358,FreshDay Product 15358,182,StyleHub,92.65,233.44,1571,0.95,2022-05-06,Y
15359,SKU-0015359,UrbanCart Product 15359,144,Nova,184.35,308.81,1307,1.43,2026-08-11,Y
15360,SKU-0015360,FitMax Product 15360,146,Astra,696.16,1725.68,1581,2.21,2024-08-13,Y
15361,SKU-0015361,Vertex Product 15361,135,Vistara,211.01,247.5,1665,1.25,2025-04-14,Y
15362,SKU-0015362,StyleHub Product 15362,45,Apex,615.4,1039.15,1559,3.04,2022-09-06,N
15363,SKU-0015363,Orion Product 15363,164,StyleHub,164.1,318.25,1565,3.97,2026-03-17,Y
15364,SKU-0015364,Vistara Product 15364,169,Apex,141.03,359.03,2906,2.85,2025-09-17,Y
15365,SKU-0015365,FitMax Product 15365,222,HomePro,41.95,64.35,2960,0.53,2023-01-17,Y
15366,SKU-0015366,HomePro Product 15366,42,Orion,291.72,557.26,2395,1.58,2024-03-19,Y
15367,SKU-0015367,BookNest Product 15367,233,PrimeOne,90.88,177.33,2408,1.4,2024-10-17,Y
15368,SKU-0015368,FitMax Product 15368,135,Nova,75.6,124.18,2137,4.12,2022-01-24,Y
15369,SKU-0015369,UrbanCart Product 15369,15,Vistara,65.9,86.77,1276,11.13,2023-12-05,Y
15370,SKU-0015370,Nova Product 15370,60,Apex,225.54,520.4,1461,0.67,2023-05-06,Y
15371,SKU-0015371,Astra Product 15371,40,BookNest,97.5,206.29,1621,1.09,2025-10-25,Y
15372,SKU-0015372,Orion Product 15372,211,Orion,722.01,1020.26,2095,1.02,2023-03-22,Y
15373,SKU-0015373,Zenith Product 15373,235,BookNest,449.04,697.66,2432,2.45,2024-08-17,Y
15374,SKU-0015374,Orion Product 15374,165,Astra,101.42,145.03,2553,0.85,2024-07-04,Y
15375,SKU-0015375,HomePro Product 15375,194,FreshDay,19.36,29.31,1014,1.65,2026-01-01,Y
15376,SKU-0015376,Vertex Product 15376,234,Nova,182.46,307.12,1041,0.98,2024-07-03,Y
15377,SKU-0015377,Zenith Product 15377,112,StyleHub,124.08,220.16,1019,0.28,2024-11-14,Y
15378,SKU-0015378,FreshDay Product 15378,183,Apex,365.38,904.28,2039,0.94,2026-06-27,Y
15379,SKU-0015379,Orion Product 15379,77,HomePro,166.02,289.41,1646,1.13,2022-01-01,Y
15380,SKU-0015380,Orion Product 15380,232,Zenith,462.13,866.43,2756,1.19,2026-06-19,Y
15381,SKU-0015381,Apex Product 15381,105,Vertex,255.69,660.71,1606,2.2,2024-12-17,Y
15382,SKU-0015382,Astra Product 15382,235,Orion,51.99,64.04,1092,0.69,2023-08-03,N
15383,SKU-0015383,StyleHub Product 15383,107,Astra,83.74,126.81,1080,0.42,2024-02-10,Y
15384,SKU-0015384,Vistara Product 15384,247,FitMax,108.96,267.32,2924,3.03,2023-02-24,Y
15385,SKU-0015385,Vistara Product 15385,122,Apex,140.95,188.47,2937,0.67,2026-03-06,Y
15386,SKU-0015386,StyleHub Product 15386,223,StyleHub,128.68,249.93,2101,1.14,2022-10-02,Y
15387,SKU-0015387,BookNest Product 15387,80,Astra,313.12,618.11,2886,1.03,2022-07-20,Y
15388,SKU-0015388,PrimeOne Product 15388,234,PrimeOne,257.89,627.58,2521,0.29,2022-06-19,Y
15389,SKU-0015389,StyleHub Product 15389,125,HomePro,112.28,281.55,1657,3.16,2025-08-13,Y
15390,SKU-0015390,FitMax Product 15390,184,BookNest,297.82,568.89,2855,1.24,2022-01-20,Y
15391,SKU-0015391,Astra Product 15391,172,UrbanCart,57.17,116.77,1494,1.61,2026-01-20,Y
15392,SKU-0015392,Orion Product 15392,185,Orion,307.73,534.92,2944,2.71,2024-07-02,Y
15393,SKU-0015393,Apex Product 15393,134,Vistara,358.55,472.79,2994,0.88,2026-02-25,Y
15394,SKU-0015394,UrbanCart Product 15394,220,FreshDay,210.18,526.09,1025,1.59,2023-03-17,Y
15395,SKU-0015395,Zenith Product 15395,32,Vistara,263.25,375.65,2732,1.14,2022-08-16,Y
15396,SKU-0015396,FreshDay Product 15396,108,StyleHub,296.31,546.91,1655,1.87,2026-04-27,Y
15397,SKU-0015397,FreshDay Product 15397,202,FreshDay,421.13,822.95,2982,0.74,2023-08-03,Y
15398,SKU-0015398,Nexora Product 15398,114,Apex,319.78,524.74,1455,3.51,2024-09-16,Y
15399,SKU-0015399,FitMax Product 15399,146,Zenith,486.26,1092.01,2100,0.4,2026-03-27,Y
15400,SKU-0015400,FreshDay Product 15400,68,Zenith,39.82,86.3,1313,3.0,2026-04-27,Y
15401,SKU-0015401,Nova Product 15401,127,StyleHub,184.79,271.78,1351,3.21,2023-05-08,Y
15402,SKU-0015402,FitMax Product 15402,201,PrimeOne,157.38,285.04,1922,1.28,2025-10-31,Y
15403,SKU-0015403,BookNest Product 15403,135,Vistara,188.11,458.14,2968,0.94,2022-09-18,Y
15404,SKU-0015404,StyleHub Product 15404,114,Orion,369.02,734.94,2224,2.98,2024-06-08,Y
15405,SKU-0015405,Vistara Product 15405,8,FitMax,184.21,274.09,1302,2.11,2023-05-06,Y
15406,SKU-0015406,Vertex Product 15406,64,Vertex,177.63,270.11,1326,0.51,2022-08-18,Y
15407,SKU-0015407,HomePro Product 15407,235,Zenith,249.72,463.84,1122,1.55,2024-04-30,Y
15408,SKU-0015408,UrbanCart Product 15408,135,Vistara,42.27,100.1,1177,0.82,2026-08-11,Y
15409,SKU-0015409,Nexora Product 15409,41,StyleHub,665.42,982.29,2325,1.4,2024-08-19,Y
15410,SKU-0015410,UrbanCart Product 15410,40,UrbanCart,149.26,207.86,2031,1.61,2022-07-05,Y
15411,SKU-0015411,Vertex Product 15411,3,Orion,619.75,1022.08,1001,0.52,2025-06-06,Y
15412,SKU-0015412,StyleHub Product 15412,145,Vertex,76.01,93.94,2169,0.32,2022-12-29,Y
15413,SKU-0015413,Vertex Product 15413,194,UrbanCart,72.16,176.49,1547,0.62,2025-09-16,Y
15414,SKU-0015414,Vistara Product 15414,207,Vistara,133.65,247.02,2623,2.7,2026-08-04,Y
15415,SKU-0015415,BookNest Product 15415,110,HomePro,169.39,414.43,1630,1.1,2022-03-05,Y
15416,SKU-0015416,UrbanCart Product 15416,221,Apex,103.86,210.08,1481,2.75,2023-01-17,Y
15417,SKU-0015417,PrimeOne Product 15417,114,Nexora,79.51,177.99,2065,4.07,2024-09-06,Y
15418,SKU-0015418,PrimeOne Product 15418,112,Nexora,228.94,334.34,2381,1.11,2024-07-26,Y
15419,SKU-0015419,FreshDay Product 15419,180,StyleHub,604.75,741.78,2674,1.47,2026-06-30,Y
15420,SKU-0015420,StyleHub Product 15420,150,PrimeOne,730.18,1347.73,1570,1.95,2023-01-21,Y
15421,SKU-0015421,PrimeOne Product 15421,4,StyleHub,125.96,263.81,1691,0.19,2024-10-19,Y
15422,SKU-0015422,StyleHub Product 15422,249,PrimeOne,62.09,85.94,2737,0.59,2023-03-10,Y
15423,SKU-0015423,HomePro Product 15423,244,StyleHub,129.47,170.98,1220,0.96,2025-06-23,Y
15424,SKU-0015424,Nova Product 15424,134,FreshDay,765.36,1659.35,1048,2.38,2025-07-12,Y
15425,SKU-0015425,Zenith Product 15425,166,Vertex,414.01,541.69,1951,0.31,2023-03-05,Y
15426,SKU-0015426,StyleHub Product 15426,26,UrbanCart,232.09,430.71,1359,1.81,2025-09-12,Y
15427,SKU-0015427,FitMax Product 15427,139,Vistara,107.73,133.08,2477,0.65,2025-02-17,Y
15428,SKU-0015428,Nexora Product 15428,218,HomePro,372.7,467.49,1751,1.53,2026-03-15,Y
15429,SKU-0015429,Apex Product 15429,17,Vistara,1256.86,2964.33,1639,0.73,2026-03-20,Y
15430,SKU-0015430,HomePro Product 15430,216,Apex,144.25,299.1,2865,0.8,2025-04-27,Y
15431,SKU-0015431,FreshDay Product 15431,92,Astra,27.85,38.27,2821,0.67,2025-06-17,Y
15432,SKU-0015432,FitMax Product 15432,227,PrimeOne,65.13,78.81,2974,0.74,2022-11-18,Y
15433,SKU-0015433,UrbanCart Product 15433,31,Astra,173.51,288.54,2051,2.63,2022-03-28,Y
15434,SKU-0015434,Orion Product 15434,205,Astra,142.58,208.68,1092,0.43,2023-01-04,Y
15435,SKU-0015435,Orion Product 15435,246,Apex,558.08,1060.86,1690,0.33,2025-09-10,Y
15436,SKU-0015436,HomePro Product 15436,163,Astra,96.31,205.42,2240,0.38,2023-02-20,Y
15437,SKU-0015437,FitMax Product 15437,144,Astra,140.19,216.47,2507,0.65,2022-10-02,Y
15438,SKU-0015438,UrbanCart Product 15438,207,Apex,91.59,231.35,1538,0.9,2022-10-14,N
15439,SKU-0015439,BookNest Product 15439,107,HomePro,330.66,828.59,1638,1.13,2024-04-01,Y
15440,SKU-0015440,Nova Product 15440,146,FreshDay,75.61,90.33,1097,0.9,2022-01-04,Y
15441,SKU-0015441,Apex Product 15441,111,Zenith,132.77,255.72,2331,0.6,2024-06-21,Y
15442,SKU-0015442,Zenith Product 15442,101,Astra,41.63,81.96,1417,4.75,2024-11-21,N
15443,SKU-0015443,Vertex Product 15443,112,PrimeOne,101.92,159.47,2951,1.6,2022-12-19,Y
15444,SKU-0015444,UrbanCart Product 15444,62,Apex,732.52,1123.01,1299,0.54,2022-01-06,Y
15445,SKU-0015445,Nova Product 15445,112,Orion,810.99,1341.65,2923,0.98,2022-12-20,Y
15446,SKU-0015446,Apex Product 15446,241,BookNest,300.82,550.05,1559,2.34,2024-06-13,Y
15447,SKU-0015447,Astra Product 15447,233,Astra,243.98,376.43,2377,0.64,2022-02-20,Y
15448,SKU-0015448,HomePro Product 15448,155,Zenith,93.1,188.95,1783,0.83,2023-06-11,Y
15449,SKU-0015449,Zenith Product 15449,247,HomePro,196.2,484.25,2723,0.7,2024-02-06,Y
15450,SKU-0015450,Nexora Product 15450,163,HomePro,190.4,420.33,1814,2.46,2026-04-13,Y
15451,SKU-0015451,Orion Product 15451,116,FitMax,166.61,221.57,1109,1.38,2022-03-21,Y
15452,SKU-0015452,UrbanCart Product 15452,173,PrimeOne,338.97,406.81,2866,0.58,2024-11-10,Y
15453,SKU-0015453,HomePro Product 15453,246,Nova,70.17,146.23,1526,5.48,2023-08-21,Y
15454,SKU-0015454,StyleHub Product 15454,35,PrimeOne,1645.57,3452.38,1503,0.45,2025-01-25,Y
15455,SKU-0015455,Orion Product 15455,28,UrbanCart,707.9,1467.08,2125,0.97,2026-07-11,Y
15456,SKU-0015456,PrimeOne Product 15456,103,Orion,78.98,102.67,1605,2.59,2024-05-16,Y
15457,SKU-0015457,Nova Product 15457,125,HomePro,180.69,299.95,2207,0.9,2023-02-13,Y
15458,SKU-0015458,Apex Product 15458,102,FreshDay,95.68,134.02,1218,0.76,2023-11-11,Y
15459,SKU-0015459,PrimeOne Product 15459,137,HomePro,290.78,534.76,2935,1.4,2024-03-04,Y
15460,SKU-0015460,Orion Product 15460,204,Nexora,151.37,282.21,1128,1.13,2025-03-16,Y
15461,SKU-0015461,Vertex Product 15461,143,Vistara,30.16,35.53,2688,0.51,2025-11-28,N
15462,SKU-0015462,Vistara Product 15462,21,StyleHub,71.6,162.03,2343,1.74,2025-01-22,Y
15463,SKU-0015463,StyleHub Product 15463,52,UrbanCart,541.23,800.97,1603,0.51,2023-03-02,Y
15464,SKU-0015464,Nexora Product 15464,163,FitMax,134.7,337.03,1554,0.33,2023-01-02,Y
15465,SKU-0015465,UrbanCart Product 15465,234,Apex,133.59,270.97,1781,1.17,2023-09-04,Y
15466,SKU-0015466,HomePro Product 15466,97,FreshDay,299.54,738.49,1481,0.5,2025-11-01,N
15467,SKU-0015467,StyleHub Product 15467,51,Apex,382.21,895.51,1247,1.04,2025-11-28,Y
15468,SKU-0015468,Orion Product 15468,83,Vistara,151.38,294.26,1943,1.38,2025-12-19,Y
15469,SKU-0015469,FreshDay Product 15469,55,FreshDay,23.35,47.17,2091,1.18,2023-01-07,Y
15470,SKU-0015470,StyleHub Product 15470,215,FreshDay,79.62,139.96,2293,12.39,2023-07-11,Y
15471,SKU-0015471,FreshDay Product 15471,77,Vertex,23.82,41.07,2743,3.29,2024-09-08,Y
15472,SKU-0015472,HomePro Product 15472,127,Vertex,46.54,71.3,2934,1.6,2023-02-25,Y
15473,SKU-0015473,HomePro Product 15473,172,FitMax,175.81,236.66,2761,1.52,2022-06-04,Y
15474,SKU-0015474,Apex Product 15474,193,StyleHub,170.99,214.54,2740,1.97,2024-05-13,Y
15475,SKU-0015475,FreshDay Product 15475,243,Vistara,516.91,1050.58,2680,1.03,2024-03-24,Y
15476,SKU-0015476,Vertex Product 15476,93,FreshDay,159.26,325.51,1091,0.96,2025-05-22,Y
15477,SKU-0015477,FitMax Product 15477,88,Apex,74.42,113.99,2971,0.99,2023-06-04,Y
15478,SKU-0015478,FitMax Product 15478,80,FreshDay,484.26,780.1,2673,0.71,2024-02-19,Y
15479,SKU-0015479,HomePro Product 15479,153,PrimeOne,793.16,1440.24,2518,5.23,2026-05-20,Y
15480,SKU-0015480,Orion Product 15480,247,Orion,374.25,572.06,1528,0.46,2024-04-11,Y
15481,SKU-0015481,Vistara Product 15481,215,FitMax,154.39,312.33,2415,2.24,2024-06-11,Y
15482,SKU-0015482,HomePro Product 15482,92,Zenith,124.31,254.31,1513,1.99,2023-02-20,Y
15483,SKU-0015483,HomePro Product 15483,47,Nexora,56.13,86.3,1439,1.81,2025-08-18,N
15484,SKU-0015484,Vertex Product 15484,208,Orion,80.55,170.33,2785,1.09,2026-05-21,Y
15485,SKU-0015485,Zenith Product 15485,235,Vistara,109.56,179.54,1832,0.51,2026-04-21,N
15486,SKU-0015486,Nova Product 15486,184,Apex,49.81,79.27,1438,1.5,2025-12-24,N
15487,SKU-0015487,Apex Product 15487,38,Vertex,121.34,250.35,1630,1.5,2023-02-10,N
15488,SKU-0015488,Apex Product 15488,139,FitMax,127.3,198.65,2220,6.94,2023-02-04,Y
15489,SKU-0015489,Apex Product 15489,195,StyleHub,516.44,787.91,2378,1.77,2023-01-16,Y
15490,SKU-0015490,Apex Product 15490,15,Apex,38.2,92.93,2237,1.33,2025-02-09,Y
15491,SKU-0015491,Vertex Product 15491,1,StyleHub,191.55,313.84,2130,1.07,2024-11-17,Y
15492,SKU-0015492,HomePro Product 15492,135,Vertex,48.19,90.68,2231,0.77,2022-04-27,Y
15493,SKU-0015493,HomePro Product 15493,1,BookNest,28.21,68.96,1628,1.3,2025-12-26,Y
15494,SKU-0015494,BookNest Product 15494,49,Orion,105.13,131.69,1968,1.74,2023-11-07,Y
15495,SKU-0015495,Astra Product 15495,96,UrbanCart,166.83,391.45,1931,0.58,2026-07-14,Y
15496,SKU-0015496,PrimeOne Product 15496,201,FreshDay,515.43,625.71,2032,0.72,2024-02-04,Y
15497,SKU-0015497,Nova Product 15497,157,PrimeOne,128.72,257.73,1141,0.52,2023-04-09,Y
15498,SKU-0015498,Nexora Product 15498,26,FreshDay,101.02,178.77,2865,1.56,2024-09-21,Y
15499,SKU-0015499,Nexora Product 15499,87,Orion,87.2,219.05,2557,2.59,2024-01-07,Y
15500,SKU-0015500,Nexora Product 15500,173,PrimeOne,102.95,265.06,2807,0.12,2025-05-25,Y
15501,SKU-0015501,Vertex Product 15501,235,Astra,10.0,25.0,2704,0.81,2024-03-17,Y
15502,SKU-0015502,Vistara Product 15502,93,Orion,78.46,161.9,2730,4.43,2022-07-23,Y
15503,SKU-0015503,StyleHub Product 15503,244,Nova,337.45,517.51,2435,1.91,2024-07-20,Y
